# Motion State
# Angle Units : degrees
# Time        	centreOfRotation	centreOfMass	rotation	velocity	omega
1608.4        	(0.000000e+00 -7.492361e-04 0.000000e+00)	(0.000000e+00 -7.492361e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.284117e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1608.5        	(0.000000e+00 -6.947533e-04 0.000000e+00)	(0.000000e+00 -6.947533e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.600367e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1608.6        	(0.000000e+00 -6.372288e-04 0.000000e+00)	(0.000000e+00 -6.372288e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.891989e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1608.7        	(0.000000e+00 -5.769135e-04 0.000000e+00)	(0.000000e+00 -5.769135e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.157665e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1608.8        	(0.000000e+00 -5.140755e-04 0.000000e+00)	(0.000000e+00 -5.140755e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.395910e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1608.9        	(0.000000e+00 -4.489953e-04 0.000000e+00)	(0.000000e+00 -4.489953e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.605899e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1609          	(0.000000e+00 -3.819575e-04 0.000000e+00)	(0.000000e+00 -3.819575e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.786924e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1609.1        	(0.000000e+00 -3.132568e-04 0.000000e+00)	(0.000000e+00 -3.132568e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.937994e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1609.2        	(0.000000e+00 -2.431976e-04 0.000000e+00)	(0.000000e+00 -2.431976e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.058283e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1609.3        	(0.000000e+00 -1.720911e-04 0.000000e+00)	(0.000000e+00 -1.720911e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.147313e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1609.4        	(0.000000e+00 -1.002514e-04 0.000000e+00)	(0.000000e+00 -1.002514e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.204887e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1609.5        	(0.000000e+00 -2.799338e-05 0.000000e+00)	(0.000000e+00 -2.799338e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.230923e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1609.6        	(0.000000e+00 4.436712e-05 0.000000e+00)	(0.000000e+00 4.436712e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.225324e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1609.7        	(0.000000e+00 1.165131e-04 0.000000e+00)	(0.000000e+00 1.165131e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.187998e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1609.8        	(0.000000e+00 1.881271e-04 0.000000e+00)	(0.000000e+00 1.881271e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.119226e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1609.9        	(0.000000e+00 2.588976e-04 0.000000e+00)	(0.000000e+00 2.588976e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.019617e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1610          	(0.000000e+00 3.285194e-04 0.000000e+00)	(0.000000e+00 3.285194e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.889653e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1610.1        	(0.000000e+00 3.966907e-04 0.000000e+00)	(0.000000e+00 3.966907e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.729917e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1610.2        	(0.000000e+00 4.631177e-04 0.000000e+00)	(0.000000e+00 4.631177e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.541054e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1610.3        	(0.000000e+00 5.275118e-04 0.000000e+00)	(0.000000e+00 5.275118e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.324189e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1610.4        	(0.000000e+00 5.896015e-04 0.000000e+00)	(0.000000e+00 5.896015e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.080308e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1610.5        	(0.000000e+00 6.491179e-04 0.000000e+00)	(0.000000e+00 6.491179e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.810270e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1610.6        	(0.000000e+00 7.058069e-04 0.000000e+00)	(0.000000e+00 7.058069e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.515518e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1610.7        	(0.000000e+00 7.594283e-04 0.000000e+00)	(0.000000e+00 7.594283e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.197274e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1610.8        	(0.000000e+00 8.097524e-04 0.000000e+00)	(0.000000e+00 8.097524e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.856742e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1610.9        	(0.000000e+00 8.565631e-04 0.000000e+00)	(0.000000e+00 8.565631e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.495536e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1611          	(0.000000e+00 8.996631e-04 0.000000e+00)	(0.000000e+00 8.996631e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.115488e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1611.1        	(0.000000e+00 9.388729e-04 0.000000e+00)	(0.000000e+00 9.388729e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.717788e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1611.2        	(0.000000e+00 9.740189e-04 0.000000e+00)	(0.000000e+00 9.740189e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.304093e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1611.3        	(0.000000e+00 1.004955e-03 0.000000e+00)	(0.000000e+00 1.004955e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.876572e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1611.4        	(0.000000e+00 1.031550e-03 0.000000e+00)	(0.000000e+00 1.031550e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.436702e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1611.5        	(0.000000e+00 1.053689e-03 0.000000e+00)	(0.000000e+00 1.053689e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.986380e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1611.6        	(0.000000e+00 1.071278e-03 0.000000e+00)	(0.000000e+00 1.071278e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.527519e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1611.7        	(0.000000e+00 1.084239e-03 0.000000e+00)	(0.000000e+00 1.084239e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.061711e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1611.8        	(0.000000e+00 1.092512e-03 0.000000e+00)	(0.000000e+00 1.092512e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.907052e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1611.9        	(0.000000e+00 1.096053e-03 0.000000e+00)	(0.000000e+00 1.096053e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.164104e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1612          	(0.000000e+00 1.094840e-03 0.000000e+00)	(0.000000e+00 1.094840e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.586629e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1612.1        	(0.000000e+00 1.088880e-03 0.000000e+00)	(0.000000e+00 1.088880e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -8.321930e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1612.2        	(0.000000e+00 1.078197e-03 0.000000e+00)	(0.000000e+00 1.078197e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.302700e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1612.3        	(0.000000e+00 1.062826e-03 0.000000e+00)	(0.000000e+00 1.062826e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.767893e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1612.4        	(0.000000e+00 1.042839e-03 0.000000e+00)	(0.000000e+00 1.042839e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.226183e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1612.5        	(0.000000e+00 1.018302e-03 0.000000e+00)	(0.000000e+00 1.018302e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.675789e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1612.6        	(0.000000e+00 9.893229e-04 0.000000e+00)	(0.000000e+00 9.893229e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.113693e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1612.7        	(0.000000e+00 9.560285e-04 0.000000e+00)	(0.000000e+00 9.560285e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.538022e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1612.8        	(0.000000e+00 9.185624e-04 0.000000e+00)	(0.000000e+00 9.185624e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.947296e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1612.9        	(0.000000e+00 8.770826e-04 0.000000e+00)	(0.000000e+00 8.770826e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.339781e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1613          	(0.000000e+00 8.317668e-04 0.000000e+00)	(0.000000e+00 8.317668e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.713619e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1613.1        	(0.000000e+00 7.828102e-04 0.000000e+00)	(0.000000e+00 7.828102e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.067178e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1613.2        	(0.000000e+00 7.304232e-04 0.000000e+00)	(0.000000e+00 7.304232e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.398737e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1613.3        	(0.000000e+00 6.748355e-04 0.000000e+00)	(0.000000e+00 6.748355e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.706601e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1613.4        	(0.000000e+00 6.162912e-04 0.000000e+00)	(0.000000e+00 6.162912e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.989259e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1613.5        	(0.000000e+00 5.550503e-04 0.000000e+00)	(0.000000e+00 5.550503e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.245329e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1613.6        	(0.000000e+00 4.913847e-04 0.000000e+00)	(0.000000e+00 4.913847e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.473663e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1613.7        	(0.000000e+00 4.255770e-04 0.000000e+00)	(0.000000e+00 4.255770e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.673394e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1613.8        	(0.000000e+00 3.579168e-04 0.000000e+00)	(0.000000e+00 3.579168e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.843856e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1613.9        	(0.000000e+00 2.886999e-04 0.000000e+00)	(0.000000e+00 2.886999e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.984087e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1614          	(0.000000e+00 2.182350e-04 0.000000e+00)	(0.000000e+00 2.182350e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.093294e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1614.1        	(0.000000e+00 1.468340e-04 0.000000e+00)	(0.000000e+00 1.468340e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.171104e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1614.2        	(0.000000e+00 7.481295e-05 0.000000e+00)	(0.000000e+00 7.481295e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.217522e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1614.3        	(0.000000e+00 2.483591e-06 0.000000e+00)	(0.000000e+00 2.483591e-06 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.232417e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1614.4        	(0.000000e+00 -6.983538e-05 0.000000e+00)	(0.000000e+00 -6.983538e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.215619e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1614.5        	(0.000000e+00 -1.418288e-04 0.000000e+00)	(0.000000e+00 -1.418288e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.167122e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1614.6        	(0.000000e+00 -2.131778e-04 0.000000e+00)	(0.000000e+00 -2.131778e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.087288e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1614.7        	(0.000000e+00 -2.835746e-04 0.000000e+00)	(0.000000e+00 -2.835746e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.976827e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1614.8        	(0.000000e+00 -3.527144e-04 0.000000e+00)	(0.000000e+00 -3.527144e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.836271e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1614.9        	(0.000000e+00 -4.203000e-04 0.000000e+00)	(0.000000e+00 -4.203000e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.666150e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1615          	(0.000000e+00 -4.860374e-04 0.000000e+00)	(0.000000e+00 -4.860374e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.467174e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1615.1        	(0.000000e+00 -5.496434e-04 0.000000e+00)	(0.000000e+00 -5.496434e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.240589e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1615.2        	(0.000000e+00 -6.108491e-04 0.000000e+00)	(0.000000e+00 -6.108491e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.987398e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1615.3        	(0.000000e+00 -6.693914e-04 0.000000e+00)	(0.000000e+00 -6.693914e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.708447e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1615.4        	(0.000000e+00 -7.250181e-04 0.000000e+00)	(0.000000e+00 -7.250181e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.405284e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1615.5        	(0.000000e+00 -7.774971e-04 0.000000e+00)	(0.000000e+00 -7.774971e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.079293e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1615.6        	(0.000000e+00 -8.266040e-04 0.000000e+00)	(0.000000e+00 -8.266040e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.731417e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1615.7        	(0.000000e+00 -8.721254e-04 0.000000e+00)	(0.000000e+00 -8.721254e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.363434e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1615.8        	(0.000000e+00 -9.138726e-04 0.000000e+00)	(0.000000e+00 -9.138726e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.977191e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1615.9        	(0.000000e+00 -9.516692e-04 0.000000e+00)	(0.000000e+00 -9.516692e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.573741e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1616          	(0.000000e+00 -9.853474e-04 0.000000e+00)	(0.000000e+00 -9.853474e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.154831e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1616.1        	(0.000000e+00 -1.014766e-03 0.000000e+00)	(0.000000e+00 -1.014766e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.722766e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1616.2        	(0.000000e+00 -1.039803e-03 0.000000e+00)	(0.000000e+00 -1.039803e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.279101e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1616.3        	(0.000000e+00 -1.060348e-03 0.000000e+00)	(0.000000e+00 -1.060348e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.825558e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1616.4        	(0.000000e+00 -1.076314e-03 0.000000e+00)	(0.000000e+00 -1.076314e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.364047e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1616.5        	(0.000000e+00 -1.087629e-03 0.000000e+00)	(0.000000e+00 -1.087629e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -8.958988e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1616.6        	(0.000000e+00 -1.094232e-03 0.000000e+00)	(0.000000e+00 -1.094232e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.233635e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1616.7        	(0.000000e+00 -1.096096e-03 0.000000e+00)	(0.000000e+00 -1.096096e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.112459e-06 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1616.8        	(0.000000e+00 -1.093209e-03 0.000000e+00)	(0.000000e+00 -1.093209e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.258198e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1616.9        	(0.000000e+00 -1.085580e-03 0.000000e+00)	(0.000000e+00 -1.085580e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 9.985243e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1617          	(0.000000e+00 -1.073239e-03 0.000000e+00)	(0.000000e+00 -1.073239e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.467244e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1617.1        	(0.000000e+00 -1.056235e-03 0.000000e+00)	(0.000000e+00 -1.056235e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.929959e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1617.2        	(0.000000e+00 -1.034640e-03 0.000000e+00)	(0.000000e+00 -1.034640e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.385174e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1617.3        	(0.000000e+00 -1.008531e-03 0.000000e+00)	(0.000000e+00 -1.008531e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.830730e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1617.4        	(0.000000e+00 -9.780251e-04 0.000000e+00)	(0.000000e+00 -9.780251e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.263832e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1617.5        	(0.000000e+00 -9.432547e-04 0.000000e+00)	(0.000000e+00 -9.432547e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.682958e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1617.6        	(0.000000e+00 -9.043660e-04 0.000000e+00)	(0.000000e+00 -9.043660e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.086493e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1617.7        	(0.000000e+00 -8.615248e-04 0.000000e+00)	(0.000000e+00 -8.615248e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.472609e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1617.8        	(0.000000e+00 -8.149138e-04 0.000000e+00)	(0.000000e+00 -8.149138e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.839375e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1617.9        	(0.000000e+00 -7.647373e-04 0.000000e+00)	(0.000000e+00 -7.647373e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.185234e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1618          	(0.000000e+00 -7.112091e-04 0.000000e+00)	(0.000000e+00 -7.112091e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.508463e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1618.1        	(0.000000e+00 -6.545680e-04 0.000000e+00)	(0.000000e+00 -6.545680e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.807512e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1618.2        	(0.000000e+00 -5.950589e-04 0.000000e+00)	(0.000000e+00 -5.950589e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.081061e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1618.3        	(0.000000e+00 -5.329468e-04 0.000000e+00)	(0.000000e+00 -5.329468e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.327482e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1618.4        	(0.000000e+00 -4.685092e-04 0.000000e+00)	(0.000000e+00 -4.685092e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.545924e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
